time,step-size,{bd}.bdi.X,{bd}.bdi.Y,{src}.srci.Caf,{src}.srci.deltaf,{track}.tracki.Caf,{track}.tracki.X,{track}.tracki.Y,{track}.tracki.error,{track}.tracki.tolerance
15.549999999999713,0.01,8.725567573254288,11.326288824800201,500.0,0.2506666666666443,800.0,8.666082320976345,11.34163970610315,0.017093629671935708,0.2
15.559999999999713,0.01,8.72618237520864,11.338744711825314,500.0,0.25333333333331093,800.0,8.666438107563348,11.354129775580823,0.017182465102648745,0.2
15.569999999999713,0.01,8.726786035301155,11.351201325961856,500.0,0.2559999999999775,800.0,8.6667786058615,11.366620604032473,0.01727226179127513,0.2
15.579999999999712,0.01,8.727378447441303,11.363658666981568,500.0,0.2586666666666441,800.0,8.66710367548902,11.379112185046758,0.01736303689826016,0.2
15.589999999999712,0.01,8.72795950578831,11.376116734426128,500.0,0.2613333333333107,800.0,8.667413176449,11.391604511805193,0.017454807700548032,0.2
15.599999999999712,0.01,8.728529104750379,11.388575527605393,500.0,0.2639999999999773,800.0,8.667706969127273,11.404097577079325,0.01754759159371705,0.2
15.609999999999712,0.01,8.72908713898396,11.401035045595695,500.0,0.26666666666664396,800.0,8.667984914290303,11.416591373227869,0.017641406094322815,0.2
15.619999999999711,0.01,8.729633503393007,11.413495287238105,500.0,0.26933333333331055,800.0,8.668246873083119,11.42908589219389,0.017736268842068446,0.2
15.629999999999711,0.01,8.730168093128288,11.425956251136734,500.0,0.27199999999997715,800.0,8.668492707027298,11.441581125501973,0.017832197602616572,0.2
15.639999999999711,0.01,8.730690803586667,11.438417935657021,500.0,0.2746666666666438,800.0,8.668722278018977,11.454077064255417,0.017929210269732942,0.2
15.64999999999971,0.01,8.731201530410447,11.450880338924026,500.0,0.2773333333333104,800.0,8.668935448326929,11.466573699133429,0.01802732486890129,0.2
15.65999999999971,0.01,8.731700169486713,11.463343458820752,500.0,0.279999999999977,800.0,8.66913208059065,11.47907102038832,0.01812655955908881,0.2
15.66999999999971,0.01,8.732186616946676,11.475807292986435,500.0,0.2826666666666436,800.0,8.669312037818518,11.491569017842751,0.018226932636957592,0.2
15.67999999999971,0.01,8.732660769165067,11.488271838814887,500.0,0.2853333333333102,800.0,8.669475183385972,11.50406768088694,0.01832846253880105,0.2
15.68999999999971,0.01,8.733122522759524,11.50073709345282,500.0,0.28799999999997683,800.0,8.66962138103375,11.516566998475884,0.018431167845001813,0.2
15.69999999999971,0.01,8.733571774590013,11.513203053798161,500.0,0.2906666666666434,800.0,8.669750494866154,11.529066959126636,0.018535067282079258,0.2
15.70999999999971,0.01,8.734008421758253,11.525669716498403,500.0,0.2933333333333101,800.0,8.669862389349367,11.541567550915538,0.01864017972747559,0.2
15.71999999999971,0.01,8.734432361607158,11.538137077948955,500.0,0.29599999999997667,800.0,8.669956929309796,11.5540687614755,0.018746524211906986,0.2
15.729999999999709,0.01,8.73484349172031,11.550605134291493,500.0,0.29866666666664327,800.0,8.670033979932473,11.566570577993259,0.018854119924200274,0.2
15.739999999999709,0.01,8.735241709921443,11.563073881412317,500.0,0.30133333333330986,800.0,8.670093406759504,11.579072987206677,0.018962986214001002,0.2
15.749999999999709,0.01,8.735626914273947,11.575543314940722,500.0,0.30399999999997646,800.0,8.670135075688524,11.59157597540203,0.019073145431277572,0.2
